date,user_id,device,pages_viewed,paid_clicks,organic_clicks,revenue
2026-01-22,2119,mobile,10,0,1,15.01
2026-01-22,2121,mobile,38,5,3,14.67
2026-01-22,2123,mobile,24,6,9,13.94
2026-01-22,2124,mobile,14,3,5,11.67
2026-01-22,2126,mobile,19,5,7,9.67
2026-01-22,2127,desktop,4,2,3,2.48
2026-01-22,2130,desktop,3,0,1,3.27
2026-01-22,2131,desktop,1,1,1,2.86
2026-01-22,2132,mobile,17,3,5,12.35
2026-01-22,2133,mobile,18,4,3,12.37
2026-01-22,2136,desktop,6,2,1,2.55
2026-01-22,2137,mobile,22,7,5,14.38
2026-01-22,2138,desktop,6,0,0,2.3
2026-01-22,2143,mobile,17,2,10,13.22
2026-01-22,2144,mobile,14,3,4,10.17
2026-01-22,2145,mobile,14,3,3,12.97
2026-01-22,2147,mobile,10,2,5,9.56
2026-01-22,2148,mobile,24,2,1,12.67
2026-01-22,2150,mobile,9,3,2,14.69
2026-01-22,2151,desktop,6,0,0,2.55
2026-01-22,2155,mobile,22,3,3,250.82
2026-01-22,2156,desktop,8,0,2,3.02
2026-01-22,2158,mobile,15,2,4,13.27
2026-01-22,2160,mobile,17,9,5,8.88
2026-01-22,2161,mobile,17,6,1,10.62
2026-01-22,2164,mobile,15,3,6,10.7
2026-01-22,2166,mobile,11,2,6,10.73
2026-01-22,2167,desktop,21,2,1,4.38
2026-01-22,2168,mobile,17,2,5,16.4
2026-01-22,2169,mobile,11,3,7,12.45
2026-01-22,2170,mobile,15,5,7,10.29
2026-01-22,2171,desktop,10,4,1,56.6
2026-01-22,2172,desktop,6,2,4,3.3
2026-01-22,2174,mobile,14,2,5,14.57
2026-01-22,2177,mobile,17,1,1,10.22
2026-01-22,2179,mobile,22,2,3,11.65
2026-01-22,2181,mobile,20,19,3,13.5
2026-01-22,2183,mobile,17,9,4,11.53
2026-01-22,2184,mobile,16,2,6,13.5
2026-01-22,2185,mobile,32,13,13,184.95
2026-01-22,2186,mobile,17,8,4,13.23
2026-01-22,2189,mobile,20,4,4,9.77
2026-01-22,2190,mobile,8,0,5,12.78
2026-01-22,2191,mobile,7,2,1,15.04
2026-01-22,2194,desktop,4,2,5,4.92
2026-01-22,2196,mobile,12,3,7,13.53
2026-01-22,2201,desktop,5,0,0,3.7
2026-01-22,2202,mobile,8,4,1,10.97
2026-01-22,2203,desktop,1,1,3,3.24
2026-01-22,2204,mobile,23,3,2,7.57
2026-01-22,2205,mobile,13,2,5,10.16
2026-01-22,2207,mobile,12,3,3,11.63
2026-01-22,2209,mobile,15,6,9,13.05
2026-01-22,2212,desktop,6,0,1,2.56
2026-01-22,2213,mobile,12,3,6,13.21
2026-01-22,2214,mobile,12,1,6,11.94
2026-01-22,2215,mobile,14,1,11,13.9
2026-01-22,2219,desktop,7,1,0,2.95
2026-01-22,2220,mobile,24,3,9,14.14
2026-01-22,2223,mobile,17,3,5,12.47
2026-01-22,2224,desktop,5,0,0,4.51
2026-01-22,2225,mobile,16,10,4,244.2
2026-01-22,2226,mobile,13,3,6,10.07
2026-01-22,2227,mobile,12,4,5,12.64
2026-01-22,2228,mobile,21,3,9,10.56
2026-01-22,2231,desktop,11,4,1,3.49
2026-01-22,2234,mobile,31,2,4,13.62
2026-01-22,2235,mobile,36,10,5,11.58
2026-01-22,2236,mobile,18,5,3,16.8
2026-01-22,2242,mobile,16,4,3,13.95
2026-01-22,2243,mobile,8,1,0,13.41
2026-01-22,2245,mobile,21,2,6,14.41
2026-01-22,2249,desktop,3,2,1,3.38
2026-01-22,2251,mobile,6,3,9,10.35
2026-01-22,2253,mobile,12,7,5,12.66
2026-01-22,2255,mobile,17,2,7,11.14
2026-01-22,2257,mobile,21,3,5,12.84
2026-01-22,2258,mobile,16,9,2,14.58
2026-01-22,2259,mobile,27,3,4,10.68
2026-01-22,2261,mobile,8,4,3,11.61
2026-01-22,2262,mobile,34,3,5,11.0
2026-01-22,2264,mobile,21,5,9,11.68
2026-01-22,2265,mobile,16,1,3,13.45
2026-01-22,2268,mobile,23,6,36,12.54
2026-01-22,2270,desktop,9,2,1,2.93
2026-01-22,2271,mobile,22,3,6,11.1
2026-01-22,2272,mobile,25,5,12,14.14
2026-01-22,2278,mobile,17,1,6,17.08
2026-01-22,2281,mobile,69,2,2,8.78
2026-01-22,2283,desktop,3,0,2,3.54
2026-01-22,2284,desktop,1,0,1,3.43
2026-01-22,2289,desktop,6,16,0,2.34
2026-01-22,2291,mobile,11,3,0,11.66
2026-01-22,2292,mobile,24,3,1,14.79
2026-01-22,2296,mobile,14,3,2,11.97
2026-01-22,2297,desktop,8,0,1,2.46
2026-01-22,2299,mobile,15,4,4,11.88
2026-01-22,2302,mobile,9,1,5,12.74
2026-01-22,2305,mobile,15,13,4,10.29
2026-01-22,2312,mobile,5,1,2,12.0
2026-01-22,2316,mobile,17,4,2,11.59
2026-01-22,2318,mobile,23,3,10,13.46
2026-01-22,2319,mobile,12,2,6,13.77
2026-01-22,2321,mobile,25,5,14,12.38
2026-01-22,2323,mobile,13,0,2,10.71
2026-01-22,2326,mobile,12,9,0,9.98
2026-01-22,2328,mobile,16,8,3,15.02
2026-01-22,2330,mobile,7,4,3,12.67
2026-01-22,2331,desktop,1,1,4,3.47
2026-01-22,2332,mobile,19,3,3,12.75
2026-01-22,2334,desktop,7,0,3,2.75
2026-01-22,2335,mobile,13,5,6,10.0
2026-01-22,2337,mobile,14,3,3,12.29
2026-01-22,2338,desktop,5,0,0,5.62
2026-01-22,2339,mobile,8,4,6,11.39
2026-01-22,2340,mobile,17,3,9,9.5
2026-01-22,2342,desktop,1,1,0,1.75
2026-01-22,2343,mobile,11,5,5,12.52
2026-01-22,2344,mobile,6,2,2,9.79
2026-01-22,2345,mobile,13,5,11,16.58
2026-01-22,2347,mobile,12,3,5,11.64
2026-01-22,2348,mobile,18,4,4,12.09
2026-01-22,2351,mobile,18,3,4,12.08
2026-01-22,2354,mobile,15,2,8,13.53
2026-01-22,2355,desktop,4,3,3,2.27
2026-01-22,2356,mobile,21,4,4,11.56
2026-01-22,2357,desktop,2,0,1,2.4
2026-01-22,2359,desktop,5,0,0,3.32
2026-01-22,2362,mobile,15,2,6,11.34
2026-01-22,2365,desktop,12,4,2,3.89
2026-01-22,2367,mobile,23,3,5,10.77
2026-01-22,2369,mobile,16,5,5,11.03
2026-01-22,2376,mobile,14,8,12,9.26
2026-01-22,2379,mobile,22,2,9,14.22
2026-01-22,2382,mobile,20,4,3,11.34
2026-01-22,2384,mobile,33,6,3,9.46
2026-01-22,2385,mobile,17,2,4,10.23
2026-01-22,2386,mobile,8,3,3,16.29
2026-01-22,2390,mobile,15,2,3,12.61
2026-01-22,2391,desktop,2,1,1,2.91
2026-01-22,2394,mobile,11,2,8,13.84
2026-01-22,2396,desktop,4,0,1,3.88
2026-01-22,2397,desktop,6,0,1,3.32
2026-01-22,2398,mobile,17,3,5,227.07
2026-01-22,2400,mobile,26,3,4,11.6
2026-01-22,2401,desktop,8,0,3,4.23
2026-01-22,2402,mobile,12,4,6,10.35
2026-01-22,2404,mobile,15,4,7,10.8
2026-01-22,2406,mobile,19,0,3,10.11
2026-01-22,2407,mobile,16,1,1,13.21
2026-01-22,2408,mobile,19,0,6,15.0
2026-01-22,2412,mobile,24,3,9,11.37
2026-01-22,2413,desktop,2,0,1,2.0
2026-01-22,2416,mobile,11,5,5,12.92
2026-01-22,2422,mobile,11,4,3,10.66
2026-01-22,2425,mobile,12,2,3,11.6
2026-01-22,2426,desktop,3,0,3,3.27
2026-01-22,2427,mobile,14,5,2,10.94
2026-01-22,2429,mobile,9,1,5,14.57
2026-01-22,2430,mobile,13,2,2,13.5
2026-01-22,2431,mobile,17,8,5,11.57
2026-01-22,2432,mobile,12,4,5,13.07
2026-01-22,2434,mobile,13,2,8,14.63
2026-01-22,2437,mobile,14,6,2,9.01
2026-01-22,2438,mobile,18,4,11,10.33
2026-01-22,2439,desktop,8,0,5,3.25
2026-01-22,2441,mobile,23,7,6,10.85
2026-01-22,2443,mobile,42,7,7,11.78
2026-01-22,2444,mobile,13,1,8,18.19
2026-01-22,2446,mobile,22,4,5,9.7
2026-01-22,2452,mobile,7,5,6,15.6
2026-01-22,2453,mobile,30,1,15,9.79
2026-01-22,2456,mobile,33,2,2,11.42
2026-01-22,2457,mobile,14,2,8,14.44
2026-01-22,2458,mobile,11,0,1,13.35
2026-01-22,2460,mobile,7,4,2,12.14
2026-01-22,2463,mobile,21,9,7,12.83
2026-01-22,2465,mobile,13,5,12,10.37
2026-01-22,2466,mobile,10,7,5,13.05
2026-01-22,2469,mobile,12,3,3,9.23
2026-01-22,2471,mobile,13,4,6,15.28
2026-01-22,2472,mobile,26,4,4,8.63
2026-01-22,2473,mobile,27,5,8,12.8
2026-01-22,2474,mobile,15,5,5,10.99
2026-01-22,2475,mobile,18,2,7,12.02
2026-01-22,2478,desktop,5,4,10,1.79
2026-01-22,2480,mobile,18,4,0,10.73
2026-01-22,2481,mobile,12,4,4,9.61
2026-01-22,2484,mobile,12,2,3,10.37
2026-01-22,2485,mobile,22,11,8,11.56
2026-01-22,2491,mobile,13,1,2,10.2
2026-01-22,2492,mobile,27,2,4,10.99
2026-01-22,2493,mobile,12,3,3,14.71
2026-01-22,2496,mobile,14,4,4,12.26
2026-01-22,2500,mobile,17,7,3,9.88
2026-01-22,2502,mobile,12,1,6,12.78
2026-01-22,2503,mobile,11,0,7,14.26
2026-01-22,2504,mobile,16,1,3,11.62
2026-01-22,2505,desktop,3,1,1,3.55
2026-01-22,2507,mobile,24,1,9,11.18
2026-01-22,2512,mobile,8,2,4,12.89
2026-01-22,2513,mobile,18,8,6,7.99
2026-01-22,2515,mobile,13,4,6,11.83
2026-01-22,2516,desktop,4,1,1,3.21
2026-01-22,2518,mobile,13,2,6,11.18
2026-01-22,2520,mobile,17,5,3,16.06
2026-01-22,2522,mobile,11,2,1,11.07
2026-01-22,2524,mobile,9,5,2,13.99
2026-01-22,2525,mobile,46,3,5,13.2
2026-01-22,2531,mobile,12,2,6,12.5
2026-01-22,2532,mobile,15,3,8,14.06
2026-01-22,2533,desktop,10,2,3,50.88
2026-01-22,2534,mobile,20,3,6,13.68
2026-01-22,2536,mobile,18,6,20,12.73
2026-01-22,2537,desktop,2,0,7,1.84
2026-01-22,2538,mobile,17,6,5,11.14
2026-01-22,2539,mobile,39,0,3,12.81
2026-01-22,2541,mobile,14,1,3,13.33
2026-01-22,2544,desktop,9,5,1,3.13
2026-01-22,2545,mobile,17,8,5,11.22
2026-01-22,2547,mobile,20,3,4,13.2
2026-01-22,2548,mobile,9,6,2,10.58
2026-01-22,2551,desktop,1,0,1,3.34
2026-01-22,2552,mobile,22,2,3,11.71
2026-01-22,2553,mobile,14,3,6,12.13
2026-01-22,2555,mobile,14,0,3,11.77
2026-01-22,2556,mobile,56,1,5,264.6
2026-01-22,2557,mobile,34,2,7,9.32
2026-01-22,2558,desktop,9,1,0,2.65
2026-01-22,2559,mobile,12,5,2,10.87
2026-01-22,2560,mobile,6,6,7,11.1
2026-01-22,2561,mobile,25,13,4,116.07
2026-01-22,2564,mobile,15,4,4,15.72
2026-01-22,2565,mobile,8,6,6,12.35
2026-01-22,2571,mobile,18,7,2,10.83
2026-01-22,2572,mobile,19,2,6,10.33
2026-01-22,2575,mobile,16,1,11,12.8
2026-01-22,2577,mobile,12,4,5,10.17
2026-01-22,2578,mobile,16,0,4,13.0
2026-01-22,2581,mobile,16,4,9,9.76
2026-01-22,2586,desktop,14,3,1,2.72
2026-01-22,2588,mobile,10,4,6,12.85
2026-01-22,2590,mobile,72,6,0,10.11
2026-01-22,2595,mobile,16,9,5,8.79
2026-01-22,2596,mobile,15,6,4,12.31
2026-01-22,2597,mobile,18,5,2,10.48
2026-01-22,2598,mobile,12,6,5,7.73
2026-01-22,2599,desktop,17,0,0,5.23
2026-01-22,2600,mobile,8,5,3,14.37
2026-01-22,2601,desktop,3,2,2,1.48
2026-01-22,2602,mobile,18,1,2,10.53
2026-01-22,2607,mobile,20,2,3,12.13
2026-01-22,2610,mobile,10,4,5,14.43
2026-01-22,2611,desktop,2,0,3,4.84
2026-01-22,2614,mobile,21,2,9,10.93
2026-01-22,2615,desktop,4,4,1,3.19
2026-01-22,2617,mobile,13,1,5,10.07
2026-01-22,2618,mobile,17,2,8,9.27
2026-01-22,2620,mobile,20,1,11,13.32
2026-01-22,2621,mobile,5,9,7,14.88
2026-01-22,2622,mobile,9,6,6,10.53
2026-01-22,2626,desktop,2,2,0,2.58
2026-01-22,2630,mobile,16,1,6,10.62
2026-01-22,2633,desktop,2,2,2,2.48
2026-01-22,2636,mobile,79,4,3,12.27
2026-01-22,2640,mobile,7,4,2,16.56
2026-01-22,2642,mobile,13,7,4,10.54
2026-01-22,2643,mobile,12,1,4,11.47
2026-01-22,2644,desktop,3,5,0,3.5
2026-01-22,2645,mobile,17,4,5,10.94
2026-01-22,2648,mobile,11,2,0,13.91
2026-01-22,2650,mobile,18,5,2,12.28
2026-01-22,2652,mobile,22,5,6,11.5
2026-01-22,2654,mobile,19,1,7,13.92
2026-01-22,2656,mobile,13,0,3,14.32
2026-01-22,2657,mobile,14,0,8,11.18
2026-01-22,2658,mobile,16,6,5,16.43
2026-01-22,2661,mobile,14,5,11,16.72
2026-01-22,2662,mobile,13,3,5,9.27
2026-01-22,2664,mobile,18,10,19,10.33
2026-01-22,2670,mobile,13,2,3,11.4
2026-01-22,2671,mobile,12,4,2,11.28
2026-01-22,2673,desktop,8,1,3,2.98
2026-01-22,2675,mobile,16,5,3,345.01
2026-01-22,2677,desktop,1,0,2,1.33
2026-01-22,2679,mobile,18,1,15,10.59
2026-01-22,2680,mobile,7,5,3,11.46
2026-01-22,2682,desktop,11,1,0,3.85
2026-01-22,2683,mobile,33,3,6,9.65
2026-01-22,2687,mobile,14,3,9,13.37
2026-01-22,2690,mobile,17,3,1,11.89
2026-01-22,2691,mobile,16,5,12,12.24
2026-01-22,2693,mobile,15,2,7,266.67
2026-01-22,2694,mobile,13,3,1,11.27
2026-01-22,2695,mobile,14,5,5,10.45
2026-01-22,2698,mobile,22,3,5,15.01
2026-01-22,2700,mobile,14,3,4,7.28
2026-01-22,2701,mobile,21,3,6,13.17
2026-01-22,2702,desktop,5,1,2,1.17
2026-01-22,2703,desktop,8,1,1,2.79
2026-01-22,2705,mobile,17,3,11,15.99
2026-01-22,2707,mobile,21,0,12,8.55
2026-01-22,2708,desktop,9,6,0,1.98
2026-01-22,2712,mobile,16,2,11,11.41
2026-01-22,2715,mobile,13,2,1,9.13
2026-01-22,2718,mobile,29,2,4,15.72
2026-01-22,2719,desktop,8,2,0,3.15
2026-01-22,2721,mobile,19,6,3,13.28
2026-01-22,2722,mobile,18,9,6,7.96
2026-01-22,2723,mobile,17,4,2,9.46
2026-01-22,2727,mobile,11,6,4,13.94
2026-01-22,2728,mobile,17,2,7,12.24
2026-01-22,2729,mobile,18,0,7,13.58
2026-01-22,2730,mobile,15,0,4,10.78
2026-01-22,2731,mobile,16,8,4,10.86
2026-01-22,2733,mobile,29,2,7,12.04
2026-01-22,2734,mobile,12,0,9,14.15
2026-01-22,2735,mobile,21,4,1,11.22
2026-01-22,2736,mobile,14,10,7,13.28
2026-01-22,2737,mobile,14,1,0,11.72
2026-01-22,2739,desktop,6,1,2,2.88
2026-01-22,2741,mobile,7,1,3,14.04
2026-01-22,2742,desktop,6,2,2,3.15
2026-01-22,2744,mobile,8,3,10,12.63
2026-01-22,2746,mobile,11,2,2,11.58
2026-01-22,2747,desktop,11,2,3,4.37
2026-01-22,2748,mobile,17,3,6,14.53
2026-01-22,2750,mobile,12,3,2,10.29
2026-01-22,2752,mobile,21,1,4,9.83
2026-01-22,2753,mobile,29,1,8,11.9
2026-01-22,2754,mobile,14,5,5,11.35
2026-01-22,2758,mobile,21,5,7,12.85
2026-01-22,2760,desktop,11,2,1,2.82
2026-01-22,2762,mobile,14,7,20,8.83
2026-01-22,2764,desktop,5,0,2,57.9
2026-01-22,2767,mobile,23,2,23,8.93
2026-01-22,2768,mobile,19,1,8,11.29
2026-01-22,2769,mobile,14,6,2,10.75
2026-01-22,2770,desktop,9,2,2,1.66
2026-01-22,2771,mobile,22,4,6,11.21
2026-01-22,2775,mobile,20,1,2,13.94
2026-01-22,2777,desktop,7,4,0,2.95
2026-01-22,2780,desktop,2,1,5,2.38
2026-01-22,2781,mobile,9,1,1,11.78
2026-01-22,2782,mobile,13,2,6,9.96
2026-01-22,2783,mobile,14,7,2,13.55
2026-01-22,2785,mobile,12,6,9,8.65
2026-01-22,2787,desktop,4,0,2,3.68
2026-01-22,2790,mobile,11,5,2,9.58
2026-01-22,2793,mobile,26,4,4,12.36
2026-01-22,2794,mobile,8,5,13,12.67
2026-01-22,2796,desktop,12,3,2,3.32
2026-01-22,2800,mobile,11,1,10,10.39
2026-01-22,2802,mobile,10,7,7,13.27
2026-01-22,2803,mobile,15,3,10,11.0
2026-01-22,2804,mobile,9,4,3,11.18
2026-01-22,2806,mobile,13,4,5,9.62
2026-01-22,2807,desktop,1,4,3,3.83
2026-01-22,2810,mobile,10,2,3,14.56
2026-01-22,2812,mobile,18,7,4,13.15
2026-01-22,2816,mobile,13,6,3,11.39
2026-01-22,2817,desktop,5,1,1,27.21
2026-01-22,2820,mobile,17,4,7,15.11
2026-01-22,2823,mobile,17,4,0,15.61
2026-01-22,2824,mobile,42,1,6,16.58
2026-01-22,2825,mobile,33,2,4,14.0
2026-01-22,2827,desktop,10,1,7,2.85
2026-01-22,2829,desktop,5,0,5,2.28
2026-01-22,2830,mobile,21,5,5,16.61
2026-01-22,2832,desktop,2,4,5,2.6
2026-01-22,2833,mobile,14,5,3,14.89
2026-01-22,2835,mobile,16,4,2,12.42
2026-01-22,2836,mobile,20,3,2,15.47
2026-01-22,2840,mobile,5,1,5,200.17
2026-01-22,2842,mobile,19,0,6,13.02
2026-01-22,2843,mobile,26,2,9,12.11
2026-01-22,2846,mobile,18,2,2,13.29
2026-01-22,2849,mobile,11,3,2,12.49
2026-01-22,2850,mobile,32,6,9,11.5
2026-01-22,2851,mobile,18,7,4,13.51
2026-01-22,2852,desktop,9,0,0,2.31
2026-01-22,2859,desktop,5,1,1,1.86
2026-01-22,2861,mobile,12,3,3,12.65
2026-01-22,2864,mobile,16,3,9,7.1
2026-01-22,2868,mobile,21,6,1,13.93
2026-01-22,2869,mobile,15,2,10,13.3
2026-01-22,2870,mobile,18,6,3,13.28
2026-01-22,2871,mobile,14,3,2,14.02
2026-01-22,2872,mobile,11,7,5,12.69
2026-01-22,2873,mobile,20,2,2,12.8
2026-01-22,2876,mobile,19,2,6,10.82
2026-01-22,2880,mobile,50,3,7,11.75
2026-01-22,2881,mobile,13,4,14,10.19
2026-01-22,2882,mobile,16,1,4,6.72
2026-01-22,2883,desktop,3,0,2,3.14
2026-01-22,2884,desktop,7,1,21,4.52
2026-01-22,2885,mobile,14,2,4,10.61
2026-01-22,2888,mobile,60,2,6,10.77
2026-01-22,2889,mobile,18,2,4,18.68
2026-01-22,2892,mobile,15,4,10,13.42
2026-01-22,2894,desktop,4,0,0,3.21
2026-01-22,2897,mobile,14,4,5,12.49
2026-01-22,2898,mobile,14,5,7,12.4
2026-01-22,2899,desktop,2,1,0,1.9
2026-01-22,2901,mobile,16,6,3,10.32
2026-01-22,2902,desktop,5,4,2,2.21
2026-01-22,2903,mobile,17,4,1,11.33
2026-01-22,2904,mobile,15,4,3,14.59
2026-01-22,2908,mobile,12,0,6,10.87
2026-01-22,2910,mobile,14,1,6,10.41
2026-01-22,2913,mobile,17,1,8,14.56
2026-01-22,2916,mobile,21,1,2,12.1
2026-01-22,2918,mobile,27,2,4,11.79
2026-01-22,2920,mobile,9,3,3,11.62
2026-01-22,2921,mobile,16,4,8,9.23
2026-01-22,2924,mobile,21,0,6,10.46
2026-01-22,2927,mobile,11,6,11,13.39
2026-01-22,2928,mobile,11,5,8,8.71
2026-01-22,2934,mobile,17,7,1,14.1
2026-01-22,2935,desktop,2,2,1,3.46
2026-01-22,2936,mobile,16,6,8,11.43
2026-01-22,2937,mobile,26,0,4,9.43
2026-01-22,2942,mobile,8,5,5,11.26
2026-01-22,2943,mobile,16,2,3,14.02
2026-01-22,2944,mobile,11,6,3,11.04
2026-01-22,2946,mobile,11,2,5,11.21
2026-01-22,2947,mobile,13,2,1,12.07
2026-01-22,2952,mobile,18,2,3,10.36
2026-01-22,2956,mobile,25,2,3,11.44
2026-01-22,2958,mobile,15,1,9,13.79
2026-01-22,2960,desktop,9,0,2,2.52
2026-01-22,2961,mobile,13,5,3,12.85
2026-01-22,2964,mobile,16,1,3,12.85
2026-01-22,2965,mobile,13,3,7,12.63
2026-01-22,2968,mobile,20,9,3,9.31
2026-01-22,2971,desktop,6,2,2,1.79
2026-01-22,2973,mobile,28,7,1,12.46
2026-01-22,2974,mobile,10,5,2,9.4
2026-01-22,2976,mobile,26,3,3,13.49
2026-01-22,2977,desktop,16,2,0,3.96
2026-01-22,2978,mobile,14,5,5,14.57
2026-01-22,2979,mobile,20,4,6,12.35
2026-01-22,2981,mobile,24,2,5,13.98
2026-01-22,2982,mobile,15,1,7,9.9
2026-01-22,2986,desktop,3,0,0,44.47
2026-01-22,2988,mobile,12,3,3,12.11
2026-01-22,2989,mobile,12,2,1,10.69
2026-01-22,2994,desktop,1,4,0,4.53
2026-01-22,2995,mobile,26,5,5,13.06
2026-01-22,2998,mobile,16,1,1,11.12
2026-01-22,2999,mobile,19,4,4,13.48
2026-01-23,0,mobile,19,1,0,9.69
2026-01-23,1,mobile,13,7,2,10.52
2026-01-23,4,desktop,5,0,4,5.48
2026-01-23,6,desktop,7,0,0,2.1
2026-01-23,7,mobile,14,5,4,14.07
2026-01-23,8,mobile,53,2,11,13.26
2026-01-23,9,mobile,11,4,9,10.19
2026-01-23,10,desktop,5,1,2,1.38
2026-01-23,11,mobile,16,4,4,14.28
2026-01-23,12,mobile,21,1,3,11.17
2026-01-23,14,desktop,11,2,3,1.62
2026-01-23,15,desktop,1,0,0,1.16
2026-01-23,17,mobile,5,2,6,10.24
2026-01-23,20,mobile,14,0,3,11.16
2026-01-23,22,mobile,12,6,1,12.48
2026-01-23,26,desktop,5,0,0,1.98
2026-01-23,27,mobile,17,3,5,13.08
2026-01-23,29,desktop,7,0,4,3.24
2026-01-23,30,mobile,18,5,8,14.39
2026-01-23,31,desktop,4,1,1,2.94
2026-01-23,32,desktop,2,1,0,4.57
2026-01-23,33,mobile,18,5,0,12.55
2026-01-23,39,mobile,24,1,6,7.84
2026-01-23,40,desktop,5,5,0,2.37
2026-01-23,45,mobile,21,9,4,10.66
2026-01-23,47,mobile,23,1,4,12.57
2026-01-23,52,mobile,22,2,2,154.39
2026-01-23,57,desktop,8,5,2,2.26
2026-01-23,58,desktop,7,0,3,2.55
2026-01-23,61,mobile,26,2,1,12.93
2026-01-23,65,mobile,12,5,7,10.92
2026-01-23,66,desktop,8,0,1,3.33
2026-01-23,69,mobile,15,4,7,12.71
2026-01-23,71,desktop,2,0,3,3.28
2026-01-23,72,desktop,3,6,0,2.71
2026-01-23,74,mobile,39,9,2,12.05
2026-01-23,75,mobile,15,2,3,9.76
2026-01-23,76,mobile,18,2,3,14.35
2026-01-23,77,desktop,6,1,1,3.19
2026-01-23,82,mobile,8,5,7,13.5
2026-01-23,84,mobile,28,8,2,12.47
2026-01-23,87,mobile,19,1,11,16.9
2026-01-23,89,mobile,22,1,4,315.87
2026-01-23,90,desktop,1,4,3,2.4
2026-01-23,91,mobile,14,0,10,271.98
2026-01-23,93,mobile,14,3,3,9.99
2026-01-23,94,mobile,16,0,5,13.47
2026-01-23,95,mobile,18,5,10,9.02
2026-01-23,96,mobile,22,8,9,10.36
2026-01-23,97,mobile,20,5,3,11.98
2026-01-23,100,desktop,8,1,1,1.34
2026-01-23,101,mobile,12,2,4,16.6
2026-01-23,103,mobile,10,4,3,11.65
2026-01-23,106,mobile,23,4,4,14.38
2026-01-23,107,mobile,14,1,4,15.41
2026-01-23,109,desktop,4,0,1,2.87
2026-01-23,110,mobile,9,0,11,9.55
2026-01-23,111,desktop,5,1,0,4.8
2026-01-23,112,mobile,11,0,5,12.6
2026-01-23,116,mobile,14,0,10,9.46
2026-01-23,118,mobile,26,3,6,8.1
2026-01-23,119,mobile,9,3,3,12.8
2026-01-23,121,mobile,13,11,5,9.93
2026-01-23,122,mobile,18,3,3,12.09
2026-01-23,123,desktop,12,2,1,2.41
2026-01-23,124,mobile,17,6,9,13.64
2026-01-23,130,mobile,14,6,6,11.37
2026-01-23,131,mobile,20,3,23,12.58
2026-01-23,133,mobile,25,11,1,14.79
2026-01-23,136,mobile,25,2,5,13.34
2026-01-23,137,mobile,11,4,7,11.87
2026-01-23,138,mobile,15,4,9,10.31
2026-01-23,142,mobile,15,1,3,11.49
2026-01-23,143,mobile,23,0,1,11.57
2026-01-23,144,mobile,12,6,2,11.76
2026-01-23,145,desktop,1,1,5,4.15
2026-01-23,147,mobile,56,4,2,10.77
2026-01-23,148,desktop,7,3,0,3.81
2026-01-23,151,mobile,11,6,6,10.56
2026-01-23,153,mobile,19,0,7,13.26
2026-01-23,159,mobile,19,4,6,10.95
2026-01-23,160,mobile,9,5,4,12.82
2026-01-23,162,mobile,14,9,1,10.45
2026-01-23,163,mobile,17,5,12,15.93
2026-01-23,165,mobile,11,3,9,182.3
2026-01-23,166,mobile,8,6,3,11.31
2026-01-23,167,desktop,2,0,2,3.13
2026-01-23,169,mobile,12,2,5,10.6
2026-01-23,171,desktop,7,0,2,3.22
2026-01-23,172,mobile,19,1,4,10.73
2026-01-23,173,mobile,25,4,6,12.95
2026-01-23,174,mobile,7,6,6,13.37
2026-01-23,177,mobile,12,3,5,10.95
2026-01-23,178,mobile,24,6,6,13.54
2026-01-23,183,mobile,61,2,5,10.93
2026-01-23,184,mobile,17,2,4,10.66
2026-01-23,186,mobile,9,4,2,11.67
2026-01-23,188,mobile,20,2,6,13.19
2026-01-23,189,mobile,15,1,9,10.41
2026-01-23,190,desktop,4,2,3,2.73
2026-01-23,191,mobile,20,2,7,10.69
2026-01-23,194,mobile,16,1,10,16.33
2026-01-23,195,mobile,8,4,3,10.61
2026-01-23,196,mobile,20,2,0,17.78
2026-01-23,197,mobile,25,3,5,13.51
2026-01-23,198,mobile,17,3,8,13.02
2026-01-23,199,mobile,15,5,3,11.2
2026-01-23,200,mobile,14,3,4,14.86
2026-01-23,201,desktop,3,0,6,2.59
2026-01-23,202,desktop,3,0,0,2.32
2026-01-23,203,mobile,12,1,1,12.75
2026-01-23,204,mobile,15,5,20,15.86
2026-01-23,206,desktop,7,1,7,2.17
2026-01-23,207,mobile,15,3,5,15.65
2026-01-23,209,desktop,40,2,0,2.4
2026-01-23,210,mobile,10,0,0,12.6
2026-01-23,211,mobile,17,2,5,10.97
2026-01-23,213,mobile,13,4,2,13.03
2026-01-23,214,mobile,16,7,22,10.63
2026-01-23,217,mobile,15,1,5,13.08
2026-01-23,218,mobile,17,0,2,16.33
2026-01-23,220,mobile,7,2,3,11.01
2026-01-23,221,mobile,17,2,6,6.67
2026-01-23,224,mobile,13,10,5,15.92
2026-01-23,225,mobile,13,6,6,12.72
2026-01-23,227,mobile,13,6,4,9.74
2026-01-23,230,mobile,16,3,8,12.15
2026-01-23,231,mobile,8,2,2,15.23
2026-01-23,234,desktop,6,2,7,2.93
2026-01-23,235,mobile,15,2,5,11.74
2026-01-23,236,mobile,8,2,9,11.84
2026-01-23,237,desktop,12,0,2,3.64
2026-01-23,238,mobile,16,0,6,12.65
2026-01-23,239,desktop,11,0,3,1.64
2026-01-23,241,mobile,12,3,2,7.82
2026-01-23,242,mobile,9,6,5,11.87
